"","id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval","FDR"
"47","2aTZk7","ieu-b-18","multiple sclerosis || id:ieu-b-18","DYNC2LI1 (Brain Frontal Cortex BA9)","Wald ratio",1,-0.0347294558056659,0.0511433965965377,0.497099586672073,0.824247233170428
"48","2au002","ieu-b-18","multiple sclerosis || id:ieu-b-18","TUBG2 (Brain Frontal Cortex BA9)","Wald ratio",1,0.102487850600976,0.0634942085668791,0.106499423610613,0.420891708860652
"49","2b5PIe","ieu-b-18","multiple sclerosis || id:ieu-b-18","GSTCD (Brain Frontal Cortex BA9)","Wald ratio",1,0.00415843424338236,0.0720893518579256,0.953999984253766,0.990627358630837
"50","2CfiiR","ieu-b-18","multiple sclerosis || id:ieu-b-18","CIB2 (Brain Frontal Cortex BA9)","Wald ratio",1,0.0300335000808723,0.0301446812975125,0.319098698022493,0.714933035331347
"51","2eKOSH","ieu-b-18","multiple sclerosis || id:ieu-b-18","SLAMF8 (Brain Frontal Cortex BA9)","Inverse variance weighted",2,0.0118719635065588,0.0361906148576603,0.742881539865748,0.947047365952985
"52","2iXrwV","ieu-b-18","multiple sclerosis || id:ieu-b-18","KLRC4-KLRK1 (Brain Frontal Cortex BA9)","Wald ratio",1,0.0430965067964438,0.0513373378913443,0.401201773646917,0.7733887182534
"53","2LePUP","ieu-b-18","multiple sclerosis || id:ieu-b-18","COX17 (Brain Frontal Cortex BA9)","Wald ratio",1,-0.152899319446567,0.0872874956173078,0.0798297167882999,0.364659046105778
"54","2MKRkf","ieu-b-18","multiple sclerosis || id:ieu-b-18","CCBE1 (Brain Frontal Cortex BA9)","Wald ratio",1,0.105317597219756,0.0358952081377946,0.00334592476840942,0.0419802027609769
"55","2pdFcC","ieu-b-18","multiple sclerosis || id:ieu-b-18","RNASEH2B (Brain Frontal Cortex BA9)","Wald ratio",1,0.011461739953577,0.0220623208890387,0.603400602647293,0.884423624752496
"56","2QcLik","ieu-b-18","multiple sclerosis || id:ieu-b-18","FURIN (Brain Frontal Cortex BA9)","Wald ratio",1,-0.003439861716076,0.0836536714480036,0.967200013624459,0.990627358630837
"57","2SSLk6","ieu-b-18","multiple sclerosis || id:ieu-b-18","COX8A (Brain Frontal Cortex BA9)","Wald ratio",1,-0.190299075468786,0.106528670048276,0.074040197285049,0.344910027946689
"58","2UsmnM","ieu-b-18","multiple sclerosis || id:ieu-b-18","DENND6B (Brain Frontal Cortex BA9)","Wald ratio",1,-0.270317730170225,0.110922732174881,0.0148100368264557,0.112389069787861
"59","2vVo6A","ieu-b-18","multiple sclerosis || id:ieu-b-18","EEF1AKMT3 (Brain Frontal Cortex BA9)","Wald ratio",1,-0.165492735243072,0.0259842727968763,1.90317038292735e-10,5.96961110111546e-08
"60","2YkKxC","ieu-b-18","multiple sclerosis || id:ieu-b-18","FAM153CP (Brain Frontal Cortex BA9)","Wald ratio",1,-0.0114968548277952,0.0545247524169869,0.832999873319015,0.975951550085853
"61","306I8u","ieu-b-18","multiple sclerosis || id:ieu-b-18","JADE2 (Brain Frontal Cortex BA9)","Wald ratio",1,0.352977442626068,0.18874716250104,0.0614689217760496,0.307671571230121
"62","30EtYs","ieu-b-18","multiple sclerosis || id:ieu-b-18","HOXB2 (Brain Frontal Cortex BA9)","Inverse variance weighted",2,-0.00381253080254755,0.0304438090976649,0.900340100106404,0.985058582633063
"63","31neHa","ieu-b-18","multiple sclerosis || id:ieu-b-18","NAB1 (Brain Frontal Cortex BA9)","Wald ratio",1,-0.148165569143932,0.0707609088935523,0.0362697681729272,0.223070927128918
"64","31WAVb","ieu-b-18","multiple sclerosis || id:ieu-b-18","QRICH2 (Brain Frontal Cortex BA9)","Wald ratio",1,-0.147600010019789,0.0832038275594299,0.0760702677874993,0.34918176708075
"65","3fVBgb","ieu-b-18","multiple sclerosis || id:ieu-b-18","CSRP1 (Brain Frontal Cortex BA9)","Wald ratio",1,0.180726801514201,0.0975201553491957,0.0638500987445066,0.317899168881379
"66","3fzGmV","ieu-b-18","multiple sclerosis || id:ieu-b-18","TCEA3 (Brain Frontal Cortex BA9)","Wald ratio",1,0.0707247323787015,0.025164187404421,0.00494598020924971,0.056074305745831
"67","3gOthm","ieu-b-18","multiple sclerosis || id:ieu-b-18","NDUFA12 (Brain Frontal Cortex BA9)","Wald ratio",1,-0.211381161313502,0.105400418255628,0.0449089899853258,0.262141229522264
"68","3HbZ8J","ieu-b-18","multiple sclerosis || id:ieu-b-18","SMTN (Brain Frontal Cortex BA9)","Wald ratio",1,0.00986424021206076,0.14144155789035,0.944400007570246,0.987856179416097
"69","3lV3oO","ieu-b-18","multiple sclerosis || id:ieu-b-18","GCAT (Brain Frontal Cortex BA9)","Wald ratio",1,0.0258163735321213,0.0696521034742003,0.71090014616931,0.934193989704245
"70","3MGNlp","ieu-b-18","multiple sclerosis || id:ieu-b-18","C1orf146 (Brain Frontal Cortex BA9)","Wald ratio",1,-0.0164159917540966,0.0424993118065028,0.699300504555951,0.934193989704245
"71","3NGFlO","ieu-b-18","multiple sclerosis || id:ieu-b-18","CRADD (Brain Frontal Cortex BA9)","Wald ratio",1,0.0577611412104718,0.0536225259308567,0.281399619165248,0.681080597317579
"72","3QLWVF","ieu-b-18","multiple sclerosis || id:ieu-b-18","RSPRY1 (Brain Frontal Cortex BA9)","Wald ratio",1,0.0384710947333856,0.0758254738493533,0.611899634445345,0.887497573227883
"73","3XNCBY","ieu-b-18","multiple sclerosis || id:ieu-b-18","NT5C3B (Brain Frontal Cortex BA9)","Wald ratio",1,-0.0788338569248721,0.0675081231487299,0.242900174081525,0.638424745027422
"74","3XtSw6","ieu-b-18","multiple sclerosis || id:ieu-b-18","ITGB4 (Brain Frontal Cortex BA9)","Wald ratio",1,-0.189037428808315,0.0891707354080753,0.0340103299651072,0.214790070450778
"75","3YLFtz","ieu-b-18","multiple sclerosis || id:ieu-b-18","POGLUT1 (Brain Frontal Cortex BA9)","Wald ratio",1,0.00620965951450026,0.0430090514128664,0.885200176379163,0.980181028473948
"76","42sBb0","ieu-b-18","multiple sclerosis || id:ieu-b-18","FBH1 (Brain Frontal Cortex BA9)","Wald ratio",1,0.0105677253701945,0.0888276880869473,0.905300057135995,0.985058582633063
"77","44ePAL","ieu-b-18","multiple sclerosis || id:ieu-b-18","CLYBL (Brain Frontal Cortex BA9)","Wald ratio",1,-0.0330058461379275,0.0887273584309127,0.709898985114526,0.934193989704245
"78","4bM6q0","ieu-b-18","multiple sclerosis || id:ieu-b-18","PIGQ (Brain Frontal Cortex BA9)","Wald ratio",1,0.05106497391129,0.0477718869293182,0.285099601380258,0.681385662854504
"79","4cWUQb","ieu-b-18","multiple sclerosis || id:ieu-b-18","TBC1D5 (Brain Frontal Cortex BA9)","Wald ratio",1,-0.143732773013501,0.111059889659645,0.195599257743641,0.567203849013457
"80","4HfIQ6","ieu-b-18","multiple sclerosis || id:ieu-b-18","BATF3 (Brain Frontal Cortex BA9)","Wald ratio",1,-0.107743354784223,0.0392847032328162,0.00609495591099819,0.0634197640105213
"81","4HugKW","ieu-b-18","multiple sclerosis || id:ieu-b-18","TTC1 (Brain Frontal Cortex BA9)","Wald ratio",1,-0.00564800261951539,0.113465582478353,0.960299910442906,0.990627358630837
"82","4ITCur","ieu-b-18","multiple sclerosis || id:ieu-b-18","EIF4E3 (Brain Frontal Cortex BA9)","Wald ratio",1,0.124643797458694,0.131445033769604,0.342998155287009,0.740765742463011
"83","4lEFi2","ieu-b-18","multiple sclerosis || id:ieu-b-18","SEPTIN1 (Brain Frontal Cortex BA9)","Wald ratio",1,-0.122787823690677,0.0490930268895865,0.012379928300555,0.099568483169421
"84","4lQvZS","ieu-b-18","multiple sclerosis || id:ieu-b-18","CD6 (Brain Frontal Cortex BA9)","Wald ratio",1,0.0454239718049043,0.0171632667283932,0.00813100831984419,0.0757552359304295
"85","4OfZyU","ieu-b-18","multiple sclerosis || id:ieu-b-18","RTP4 (Brain Frontal Cortex BA9)","Wald ratio",1,0.0287584295579478,0.111968827802839,0.797299836714328,0.965584486934598
"86","4Plgvn","ieu-b-18","multiple sclerosis || id:ieu-b-18","AGBL2 (Brain Frontal Cortex BA9)","Wald ratio",1,0.106213420733394,0.058965600414299,0.0716591218276618,0.340839277565742
"87","4SAj5a","ieu-b-18","multiple sclerosis || id:ieu-b-18","NIT2 (Brain Frontal Cortex BA9)","Wald ratio",1,0.0343345196619902,0.0270478242649036,0.204298284099466,0.577311367380173
"88","4T4Zm1","ieu-b-18","multiple sclerosis || id:ieu-b-18","ZCCHC17 (Brain Frontal Cortex BA9)","Wald ratio",1,0.119605612282619,0.106430055942103,0.261099813490828,0.65693830078842
"89","4tst0l","ieu-b-18","multiple sclerosis || id:ieu-b-18","ANGEL2 (Brain Frontal Cortex BA9)","Wald ratio",1,0.0855686681364285,0.0765745904119656,0.263799778613009,0.65870009655784
"90","4vBzuP","ieu-b-18","multiple sclerosis || id:ieu-b-18","LRRC46 (Brain Frontal Cortex BA9)","Wald ratio",1,-0.0485685368287694,0.038464423982051,0.206701606433692,0.582353927108096
"91","4w8rUC","ieu-b-18","multiple sclerosis || id:ieu-b-18","GNPDA1 (Brain Frontal Cortex BA9)","Wald ratio",1,-0.214314316366345,0.0879157185516219,0.0147800263602575,0.112389069787861
"92","4xmDNF","ieu-b-18","multiple sclerosis || id:ieu-b-18","ZNF335 (Brain Frontal Cortex BA9)","Wald ratio",1,0.157995711321418,0.0822698301861564,0.0548001381909511,0.292993920668665
"93","4ZwH3b","ieu-b-18","multiple sclerosis || id:ieu-b-18","SLC5A4 (Brain Frontal Cortex BA9)","Inverse variance weighted",2,-0.00277909857659888,0.0264909014395936,0.916449077856806,0.987565835301982
"94","52yww3","ieu-b-18","multiple sclerosis || id:ieu-b-18","LPAR3 (Brain Frontal Cortex BA9)","Wald ratio",1,-0.0196374872665535,0.0620916808149406,0.75180061888085,0.947047365952985
"95","56vPXJ","ieu-b-18","multiple sclerosis || id:ieu-b-18","POLR1G (Brain Frontal Cortex BA9)","Inverse variance weighted",2,-0.00612825643162878,0.0383212028514556,0.872945539258204,0.980181028473948
"96","5996wQ","ieu-b-18","multiple sclerosis || id:ieu-b-18","PRR5L (Brain Frontal Cortex BA9)","Wald ratio",1,0.0370315244632032,0.142597281471422,0.795100545859056,0.964161873264654
"97","5ahI9R","ieu-b-18","multiple sclerosis || id:ieu-b-18","ARHGAP25 (Brain Frontal Cortex BA9)","Wald ratio",1,0.0501686126252531,0.0390164232594482,0.198501278510144,0.569466218479481
"98","5c1H73","ieu-b-18","multiple sclerosis || id:ieu-b-18","GGA3 (Brain Frontal Cortex BA9)","Wald ratio",1,-0.157645056381265,0.184593781344032,0.393099084907479,0.773018940400654
"99","5dNP1D","ieu-b-18","multiple sclerosis || id:ieu-b-18","SMIM43 (Brain Frontal Cortex BA9)","Wald ratio",1,-0.0456590147853192,0.110588508625307,0.679699627582553,0.934193989704245
"100","5DuHB3","ieu-b-18","multiple sclerosis || id:ieu-b-18","IRF3 (Brain Frontal Cortex BA9)","Wald ratio",1,0.0161396912951674,0.068676142937607,0.814199717844865,0.97105972087004
"101","5f2Hoq","ieu-b-18","multiple sclerosis || id:ieu-b-18","FMC1 (Brain Frontal Cortex BA9)","Wald ratio",1,-0.080056757715502,0.0845130730546919,0.343500858034313,0.740765742463011
"102","5ICS15","ieu-b-18","multiple sclerosis || id:ieu-b-18","SLC10A1 (Brain Frontal Cortex BA9)","Wald ratio",1,0.00728883842042407,0.0448851733657028,0.87099988341628,0.980181028473948
"103","5IXxXI","ieu-b-18","multiple sclerosis || id:ieu-b-18","NFKB1 (Brain Frontal Cortex BA9)","Wald ratio",1,0.0420035642473775,0.0936843718663459,0.653899264268399,0.917860665454332
"104","5j9PlU","ieu-b-18","multiple sclerosis || id:ieu-b-18","SLC26A8 (Brain Frontal Cortex BA9)","Wald ratio",1,-0.0151930629428913,0.0351868492090512,0.665899557024637,0.928592000189258
"105","5jHuLH","ieu-b-18","multiple sclerosis || id:ieu-b-18","LPIN1 (Brain Frontal Cortex BA9)","Wald ratio",1,0.0235042225377531,0.0385064390044127,0.541598722719155,0.842387434840868
"106","5L8Oka","ieu-b-18","multiple sclerosis || id:ieu-b-18","CCDC116 (Brain Frontal Cortex BA9)","Wald ratio",1,0.0811428685322491,0.038369644785574,0.0344497886717647,0.216115007600871
"107","5m0ZeQ","ieu-b-18","multiple sclerosis || id:ieu-b-18","CTSF (Brain Frontal Cortex BA9)","Wald ratio",1,-0.0764533739369406,0.0711527463141085,0.282600231141769,0.681080597317579
"108","5t3vVg","ieu-b-18","multiple sclerosis || id:ieu-b-18","PKP1 (Brain Frontal Cortex BA9)","Wald ratio",1,-0.038068437681746,0.0454150326618645,0.401899132014785,0.7733887182534
"109","5t4uGl","ieu-b-18","multiple sclerosis || id:ieu-b-18","ZNF180 (Brain Frontal Cortex BA9)","Wald ratio",1,0.00548211524207791,0.0319821015162468,0.863899838053676,0.979433430853625
"110","5U9OHX","ieu-b-18","multiple sclerosis || id:ieu-b-18","MTPAP (Brain Frontal Cortex BA9)","Wald ratio",1,0.0663425336743065,0.0424165149047448,0.117800381827442,0.447823277601824
"111","5uVd3E","ieu-b-18","multiple sclerosis || id:ieu-b-18","CRLF1 (Brain Frontal Cortex BA9)","Wald ratio",1,-0.0179123427212988,0.0535702188198632,0.738099407492715,0.947047365952985
"112","5w9UCz","ieu-b-18","multiple sclerosis || id:ieu-b-18","ZC3HAV1 (Brain Frontal Cortex BA9)","Wald ratio",1,0.186480867604817,0.186130300938023,0.316399887867199,0.714933035331347
"113","5wMVGK","ieu-b-18","multiple sclerosis || id:ieu-b-18","NOP2 (Brain Frontal Cortex BA9)","Wald ratio",1,0.0633117787058242,0.0857281422605416,0.460199715113323,0.800458593752326
"114","5yflpp","ieu-b-18","multiple sclerosis || id:ieu-b-18","COMMD9 (Brain Frontal Cortex BA9)","Wald ratio",1,-0.0869940078682458,0.0847561831212094,0.304701624266219,0.708858014275507
"115","64kw37","ieu-b-18","multiple sclerosis || id:ieu-b-18","NADK (Brain Frontal Cortex BA9)","Wald ratio",1,0.200403649461502,0.0586759070609258,0.000636806130571901,0.0119846913773632
"116","662ISG","ieu-b-18","multiple sclerosis || id:ieu-b-18","SH2D7 (Brain Frontal Cortex BA9)","Wald ratio",1,0.0526781218771006,0.0528731313719927,0.319098698022493,0.714933035331347
"117","6B2AWj","ieu-b-18","multiple sclerosis || id:ieu-b-18","TCP10L (Brain Frontal Cortex BA9)","Wald ratio",1,-0.00862162820076974,0.0445362897302561,0.846499603748096,0.977148603207617
"118","6bvIqf","ieu-b-18","multiple sclerosis || id:ieu-b-18","SLC35A3 (Brain Frontal Cortex BA9)","Wald ratio",1,-0.0914766070452238,0.0910973990470983,0.315300214304075,0.714933035331347
"119","6Ds7RN","ieu-b-18","multiple sclerosis || id:ieu-b-18","UBE4A (Brain Frontal Cortex BA9)","Wald ratio",1,-0.116874668786433,0.146785903550609,0.425901020781424,0.783923586797985
"120","6emxcg","ieu-b-18","multiple sclerosis || id:ieu-b-18","SEMA5B (Brain Frontal Cortex BA9)","Wald ratio",1,0.0274620044740152,0.0409057480534194,0.501998671083749,0.826876826124674
"121","6iD0mu","ieu-b-18","multiple sclerosis || id:ieu-b-18","ACTR3C (Brain Frontal Cortex BA9)","Wald ratio",1,0.0518041651370685,0.058786970800385,0.378199578039154,0.762469252387572
"122","6lab1c","ieu-b-18","multiple sclerosis || id:ieu-b-18","MSLNL (Brain Frontal Cortex BA9)","Wald ratio",1,0.0241197755398896,0.0345100852725141,0.484602267941675,0.820038173252753
"123","6LUxXF","ieu-b-18","multiple sclerosis || id:ieu-b-18","LPIN3 (Brain Frontal Cortex BA9)","Wald ratio",1,-0.119153590001772,0.0739036154574287,0.106900232112323,0.420891708860652
"124","6OYXoK","ieu-b-18","multiple sclerosis || id:ieu-b-18","FAM193B (Brain Frontal Cortex BA9)","Wald ratio",1,0.177650083483548,0.115553691135792,0.124199963825029,0.45832221944844
"125","6qdVBV","ieu-b-18","multiple sclerosis || id:ieu-b-18","RAB1A (Brain Frontal Cortex BA9)","Wald ratio",1,0.197070907611918,0.118349395430919,0.095880454107309,0.404589718901246
"126","6sZqLM","ieu-b-18","multiple sclerosis || id:ieu-b-18","ESRP1 (Brain Frontal Cortex BA9)","Wald ratio",1,0.0288441077194012,0.0385394500293513,0.45420040829148,0.797392880974408
"127","6wlWEg","ieu-b-18","multiple sclerosis || id:ieu-b-18","PHYKPL (Brain Frontal Cortex BA9)","Wald ratio",1,0.220239218836287,0.0774007229278578,0.00443499235268319,0.0512274206018668
"128","6YEAbG","ieu-b-18","multiple sclerosis || id:ieu-b-18","NIPAL3 (Brain Frontal Cortex BA9)","Wald ratio",1,0.14787999195252,0.112988507192435,0.190600206540006,0.563422863883704
"129","6Zec5F","ieu-b-18","multiple sclerosis || id:ieu-b-18","SIGLEC11 (Brain Frontal Cortex BA9)","Wald ratio",1,0.00106706243235801,0.0460170473830154,0.981499978911833,0.990977983000037
"130","78bCMj","ieu-b-18","multiple sclerosis || id:ieu-b-18","IL10RB (Brain Frontal Cortex BA9)","Wald ratio",1,-0.00966956524504356,0.0304851581021069,0.751099986190951,0.947047365952985
"131","795eGS","ieu-b-18","multiple sclerosis || id:ieu-b-18","ADCY3 (Brain Frontal Cortex BA9)","Wald ratio",1,-0.0994491010182581,0.0760532984322353,0.191000949605634,0.563422863883704
"132","7ATq5r","ieu-b-18","multiple sclerosis || id:ieu-b-18","PRR15L (Brain Frontal Cortex BA9)","Wald ratio",1,-0.0685450778643523,0.0365767504989683,0.0609294927423795,0.30730762038648
"133","7BHsel","ieu-b-18","multiple sclerosis || id:ieu-b-18","CINP (Brain Frontal Cortex BA9)","Wald ratio",1,-0.106375760883384,0.107611469609628,0.322899541203647,0.720020066996758
"134","7CP4Ys","ieu-b-18","multiple sclerosis || id:ieu-b-18","BCAT2 (Brain Frontal Cortex BA9)","Wald ratio",1,0.0302276184007882,0.0940854609284573,0.747999487790271,0.947047365952985
"135","7F6xHY","ieu-b-18","multiple sclerosis || id:ieu-b-18","NEK10 (Brain Frontal Cortex BA9)","Wald ratio",1,-0.00965220723270875,0.0616558042556717,0.875599624811786,0.980181028473948
