"","id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval","FDR"
"28","1myazI","ieu-b-18","multiple sclerosis || id:ieu-b-18","ZC3H8 (Brain Cerebellar Hemisphere)","Inverse variance weighted",2,0.035178314887172,0.0449631302597407,0.433990486538301,0.783473248309396
"29","1OBW5F","ieu-b-18","multiple sclerosis || id:ieu-b-18","EME2 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.0708629391875337,0.0922521139260493,0.442401436744283,0.792109239123097
"30","1VTuxH","ieu-b-18","multiple sclerosis || id:ieu-b-18","IQGAP1 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.0913783791855609,0.0254782253769307,0.000335109568091732,0.00810225750791405
"31","1wppdt","ieu-b-18","multiple sclerosis || id:ieu-b-18","VPS11 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.121860003977323,0.0489210789498713,0.0127401736822517,0.114054888203015
"32","1yZAhw","ieu-b-18","multiple sclerosis || id:ieu-b-18","PNLDC1 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.0242495771611248,0.0663371134376469,0.714700380480185,0.924368122955567
"33","1ziesR","ieu-b-18","multiple sclerosis || id:ieu-b-18","IFT52 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0106221449690808,0.0469468626235627,0.821000071282988,0.966268906639334
"34","237xZm","ieu-b-18","multiple sclerosis || id:ieu-b-18","AP1M1 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.051943001430466,0.0582694835843888,0.372700041676063,0.745400083352126
"35","27Kn2l","ieu-b-18","multiple sclerosis || id:ieu-b-18","CDHR3 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.0336328233085372,0.0416614261637918,0.419499830725996,0.780124048777009
"36","2b79am","ieu-b-18","multiple sclerosis || id:ieu-b-18","JDP2 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.0349101696198396,0.0668279057906627,0.601399443054671,0.885611712487818
"37","2dxoGP","ieu-b-18","multiple sclerosis || id:ieu-b-18","EFNA1 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0166817915003522,0.0481867809344917,0.72919977650806,0.92574622441767
"38","2Etj8W","ieu-b-18","multiple sclerosis || id:ieu-b-18","SNX11 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.0417807480015477,0.0517878811009715,0.419800795751458,0.780124048777009
"39","2eWp8t","ieu-b-18","multiple sclerosis || id:ieu-b-18","VANGL2 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.052744491868645,0.0202758185316446,0.00928577790300408,0.100680487475053
"40","2G0wa8","ieu-b-18","multiple sclerosis || id:ieu-b-18","MRPL18 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.0658505020577502,0.0790446546350354,0.404799746665072,0.773922227522375
"41","2i3giG","ieu-b-18","multiple sclerosis || id:ieu-b-18","MPV17L2 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.118642292853206,0.0770691714128238,0.123700309850954,0.457096469347029
"42","2IIyxG","ieu-b-18","multiple sclerosis || id:ieu-b-18","NR2C1 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0996392763406967,0.141490452308334,0.481300750503079,0.820591561928096
"43","2Khf3R","ieu-b-18","multiple sclerosis || id:ieu-b-18","BICRA (Brain Cerebellar Hemisphere)","Wald ratio",1,0.131897700554278,0.0809886173617065,0.103398670286094,0.418855817271113
"44","2LgwN2","ieu-b-18","multiple sclerosis || id:ieu-b-18","ASF1A (Brain Cerebellar Hemisphere)","Wald ratio",1,0.309268181194862,0.079336746354619,9.692208164985e-05,0.00352671316454938
"45","2nB3z2","ieu-b-18","multiple sclerosis || id:ieu-b-18","ARL4D (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0155723738902005,0.0382602334319822,0.683999179257786,0.915245883109309
"46","2ohqyL","ieu-b-18","multiple sclerosis || id:ieu-b-18","RNASEH2B (Brain Cerebellar Hemisphere)","Wald ratio",1,0.0376145287958115,0.0386620760300478,0.330600497666,0.718530561401248
"47","2pS5Lt","ieu-b-18","multiple sclerosis || id:ieu-b-18","HAGH (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0230607889012026,0.0416065344990354,0.579401725462386,0.877602413690242
"48","2vhkcs","ieu-b-18","multiple sclerosis || id:ieu-b-18","DPP9 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0619874916890544,0.0568203808710412,0.275300327304902,0.673619923061487
"49","2vTLwW","ieu-b-18","multiple sclerosis || id:ieu-b-18","YARS1 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.517301411929095,0.169836060246641,0.00231995170981424,0.0327113191083808
"50","2WjE6g","ieu-b-18","multiple sclerosis || id:ieu-b-18","LONP1 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0316362025790845,0.0314399604790215,0.314299266893812,0.709449111522466
"51","2wwKz1","ieu-b-18","multiple sclerosis || id:ieu-b-18","ID3 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0887518777995348,0.090136300096396,0.324800545785254,0.714399987321467
"52","2X8Rfs","ieu-b-18","multiple sclerosis || id:ieu-b-18","SOGA3 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.281147413457799,0.168952047563483,0.0960991750788001,0.407518306349197
"53","2zVd5G","ieu-b-18","multiple sclerosis || id:ieu-b-18","SEPHS2 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0863186101445226,0.100055878692439,0.388300214038508,0.760421252492078
"54","33D84o","ieu-b-18","multiple sclerosis || id:ieu-b-18","CLPS (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0357832315476958,0.0420867428026343,0.395199600219287,0.766005255405942
"55","33jmli","ieu-b-18","multiple sclerosis || id:ieu-b-18","ZNF223 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0685790092584323,0.0730448632074067,0.347801862363089,0.725588564904139
"56","39nz8l","ieu-b-18","multiple sclerosis || id:ieu-b-18","LY6H (Brain Cerebellar Hemisphere)","Wald ratio",1,0.0156094392511007,0.0275860758154725,0.571499246910126,0.875761054154114
"57","3CPyyz","ieu-b-18","multiple sclerosis || id:ieu-b-18","LDLRAD3 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.05158609826957,0.0560636361663272,0.357502361646133,0.731981009984878
"58","3CrKRK","ieu-b-18","multiple sclerosis || id:ieu-b-18","ATP6V0A4 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.031977328844512,0.040943849079876,0.434799870072413,0.783473248309396
"59","3DKS8o","ieu-b-18","multiple sclerosis || id:ieu-b-18","KCNQ2 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.12029479191013,0.0907325539183753,0.184900212992005,0.563695784472923
"60","3Eogmj","ieu-b-18","multiple sclerosis || id:ieu-b-18","HIBCH (Brain Cerebellar Hemisphere)","Wald ratio",1,0.0299549780329296,0.0581243069494547,0.606301055487123,0.886632229445126
"61","3hc07N","ieu-b-18","multiple sclerosis || id:ieu-b-18","GRIN2A (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0805223048396,0.073105635394322,0.270700243056876,0.66962691703543
"62","3hLdTm","ieu-b-18","multiple sclerosis || id:ieu-b-18","IL12RB1 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.0398634297454985,0.050369745325084,0.428701190796733,0.783473248309396
"63","3Hz2zn","ieu-b-18","multiple sclerosis || id:ieu-b-18","CRTC3 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.122723454581293,0.136353767076555,0.368100486080806,0.738820904446885
"64","3Qqs7n","ieu-b-18","multiple sclerosis || id:ieu-b-18","WFDC2 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.00168006353181423,0.0411080671117815,0.96739998334964,0.984075668560055
"65","3rrobT","ieu-b-18","multiple sclerosis || id:ieu-b-18","NID2 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.0859181372037172,0.0441823117886603,0.0518198306294705,0.280326006396965
"66","3ssAJv","ieu-b-18","multiple sclerosis || id:ieu-b-18","COMP (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0352469528562623,0.0386665805049079,0.361999777881096,0.733098293446816
"67","3TjM4A","ieu-b-18","multiple sclerosis || id:ieu-b-18","KIF18B (Brain Cerebellar Hemisphere)","Wald ratio",1,0.0392098483289211,0.0538942631851636,0.46689958292852,0.806527916605468
"68","3ttgrk","ieu-b-18","multiple sclerosis || id:ieu-b-18","ATP8B2 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0875385853145935,0.0987361257060292,0.375299005339899,0.74794572088941
"69","3w0lPs","ieu-b-18","multiple sclerosis || id:ieu-b-18","RAB37 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.076277606600143,0.0630286595781627,0.226200193507688,0.616313570716599
"70","3wdDfd","ieu-b-18","multiple sclerosis || id:ieu-b-18","NR1H3 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0680105151884333,0.0515424033033564,0.186999974611668,0.567032181080542
"71","3wRACh","ieu-b-18","multiple sclerosis || id:ieu-b-18","TTC34 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.526894351070175,0.0663636729570796,2.02998639161462e-15,2.28982464974129e-12
"72","3XAmKs","ieu-b-18","multiple sclerosis || id:ieu-b-18","CALML6 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0541453218215811,0.084770566677742,0.522999991671008,0.840535802374375
"73","45bCN7","ieu-b-18","multiple sclerosis || id:ieu-b-18","DNTTIP2 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0188683561286266,0.108944193866181,0.862499838524901,0.967326742287534
"74","464HY9","ieu-b-18","multiple sclerosis || id:ieu-b-18","MAP3K1 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.0199163626327764,0.055810861750966,0.721200660285296,0.925499823437786
"75","46VDaA","ieu-b-18","multiple sclerosis || id:ieu-b-18","OIT3 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.0888469405310344,0.0447013648615067,0.0468596414400318,0.271065002791569
"76","47calJ","ieu-b-18","multiple sclerosis || id:ieu-b-18","ZNF385C (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.167212394736387,0.114874375335028,0.145500208616794,0.499199412473393
"77","47Ws38","ieu-b-18","multiple sclerosis || id:ieu-b-18","ANKRD16 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0754824171941986,0.0546220707258775,0.16700140915508,0.528395403888026
"78","48P8DI","ieu-b-18","multiple sclerosis || id:ieu-b-18","ZNF212 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.0307589646331612,0.0607958829933828,0.61289997647269,0.886632229445126
"79","4cfMsz","ieu-b-18","multiple sclerosis || id:ieu-b-18","DLEU1-AS1 (Brain Cerebellar Hemisphere)","Inverse variance weighted",2,0.0172870913686821,0.0327085782688899,0.597139454136224,0.883954467540237
"80","4FyZUw","ieu-b-18","multiple sclerosis || id:ieu-b-18","SKP2 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.119328513980447,0.0689269667558994,0.0834105403246484,0.37702254760916
"81","4G07V0","ieu-b-18","multiple sclerosis || id:ieu-b-18","ADAM11 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.151104679659237,0.077340646516513,0.0507301910335209,0.279427379172058
"82","4h7lRo","ieu-b-18","multiple sclerosis || id:ieu-b-18","KLRC4-KLRK1 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.0456501468350089,0.0330652076054104,0.167398994764186,0.528395403888026
"83","4jTbTl","ieu-b-18","multiple sclerosis || id:ieu-b-18","IFNGR2 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0513460086546818,0.0344494160416313,0.136099268573537,0.48571626170353
"84","4MVbac","ieu-b-18","multiple sclerosis || id:ieu-b-18","MXD3 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.139106696091504,0.0361795458559697,0.000120602150624016,0.00425122580949656
"85","4NgUR1","ieu-b-18","multiple sclerosis || id:ieu-b-18","COPE (Brain Cerebellar Hemisphere)","Wald ratio",1,0.103777231925749,0.0737353588473364,0.159300419662618,0.517841133658309
"86","4nqWm7","ieu-b-18","multiple sclerosis || id:ieu-b-18","CD151 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.000808214720938363,0.040811488645343,0.984200039721902,0.993224693421276
"87","4OJTIh","ieu-b-18","multiple sclerosis || id:ieu-b-18","VANGL1 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.142394095986632,0.106448231580902,0.180999469551753,0.559106360945457
"88","4PKxmh","ieu-b-18","multiple sclerosis || id:ieu-b-18","SKAP2 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.0874826000804645,0.0411597651468048,0.0335499381790651,0.218753354138644
"89","4ssH2c","ieu-b-18","multiple sclerosis || id:ieu-b-18","NUDT13 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.0720806872963292,0.0370855619293852,0.0519398362916363,0.280326006396965
"90","4SVmUm","ieu-b-18","multiple sclerosis || id:ieu-b-18","METTL2B (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0142048059793257,0.0313236813742375,0.650199856255266,0.902122309785904
"91","4Ufu7F","ieu-b-18","multiple sclerosis || id:ieu-b-18","GPR137C (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0525687443591468,0.0570009304140865,0.356401515536763,0.731981009984878
"92","4v4bPr","ieu-b-18","multiple sclerosis || id:ieu-b-18","RPL10A (Brain Cerebellar Hemisphere)","Wald ratio",1,0.0094897049257015,0.0607657898006768,0.875900170636543,0.967326742287534
"93","4wFMQa","ieu-b-18","multiple sclerosis || id:ieu-b-18","CCDC159 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0831152566825632,0.0571140410638667,0.145599828638073,0.499199412473393
"94","4WvnXO","ieu-b-18","multiple sclerosis || id:ieu-b-18","IFNAR1 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0870671805132199,0.0590713163513314,0.140499549543315,0.493718043255013
"95","4x2dBR","ieu-b-18","multiple sclerosis || id:ieu-b-18","HSH2D (Brain Cerebellar Hemisphere)","Wald ratio",1,0.0263145352341702,0.0487965571863128,0.589700341951321,0.879661607950169
"96","4Yd9uW","ieu-b-18","multiple sclerosis || id:ieu-b-18","NSUN2 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0339620871937703,0.0165531745580629,0.0401991853930109,0.246438484365849
"97","51eDkc","ieu-b-18","multiple sclerosis || id:ieu-b-18","HMGCL (Brain Cerebellar Hemisphere)","Wald ratio",1,0.267077637772616,0.0708614771115542,0.000163896118924017,0.00513541172628587
"98","52TdZo","ieu-b-18","multiple sclerosis || id:ieu-b-18","CHKB (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0571064857195167,0.0320452673013548,0.0747399736018011,0.354229790852234
"99","54YJDs","ieu-b-18","multiple sclerosis || id:ieu-b-18","SRSF3 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.191604706146037,0.117377844256388,0.102600426922101,0.418855817271113
"100","5aNnZb","ieu-b-18","multiple sclerosis || id:ieu-b-18","SETD9 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.029643953788553,0.0181917085568143,0.103200649119453,0.418855817271113
"101","5B5XPz","ieu-b-18","multiple sclerosis || id:ieu-b-18","POLA2 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0276611214906899,0.058047629861889,0.633700711837129,0.891583652563785
"102","5eL4pW","ieu-b-18","multiple sclerosis || id:ieu-b-18","GALNT12 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0377685529384607,0.0695310323417737,0.586999075379897,0.879661607950169
"103","5ez0vD","ieu-b-18","multiple sclerosis || id:ieu-b-18","MINAR1 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.011460498852376,0.0631543363543696,0.856000152204433,0.967326742287534
"104","5fwMrq","ieu-b-18","multiple sclerosis || id:ieu-b-18","POLR2C (Brain Cerebellar Hemisphere)","Inverse variance weighted",2,0.040752884539964,0.0485900184509599,0.401632641047954,0.769170830394044
"105","5gtyB8","ieu-b-18","multiple sclerosis || id:ieu-b-18","KANSL1 (Brain Cerebellar Hemisphere)","Inverse variance weighted",2,0.0106302281067608,0.0295738701448822,0.719260992867377,0.924368122955567
"106","5HFPhH","ieu-b-18","multiple sclerosis || id:ieu-b-18","KRT17 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0619565653280102,0.0408663764486764,0.129499933307542,0.469697507301953
"107","5JhMz9","ieu-b-18","multiple sclerosis || id:ieu-b-18","MRPL34 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.0389661457265642,0.0603938918437403,0.518797514219397,0.840093827220334
"108","5kLqGi","ieu-b-18","multiple sclerosis || id:ieu-b-18","SPRY4 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0348772445683505,0.0621051893108676,0.574399879894445,0.875761054154114
"109","5LkY20","ieu-b-18","multiple sclerosis || id:ieu-b-18","SLC2A4RG (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.222673998555029,0.0721022134323892,0.00201298256612649,0.0287423333492491
"110","5MIi3Q","ieu-b-18","multiple sclerosis || id:ieu-b-18","DECR2 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0424247159236452,0.0520915089603164,0.415400546039374,0.780124048777009
"111","5NpmC0","ieu-b-18","multiple sclerosis || id:ieu-b-18","MTMR3 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0247698198321724,0.0556072780123951,0.656000330730118,0.90350228701291
"112","5pw7IR","ieu-b-18","multiple sclerosis || id:ieu-b-18","KIN (Brain Cerebellar Hemisphere)","Wald ratio",1,0.0321134833003927,0.0453225502315154,0.478601166802973,0.820459143090811
"113","5RbRbS","ieu-b-18","multiple sclerosis || id:ieu-b-18","TXNDC15 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0194856271500277,0.0224727474063518,0.385899218352147,0.760421252492078
"114","5tPK2E","ieu-b-18","multiple sclerosis || id:ieu-b-18","P3H3 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.131013133112492,0.0906536951872477,0.148400437656089,0.504537860269294
"115","5tswoT","ieu-b-18","multiple sclerosis || id:ieu-b-18","MTCH2 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0630205649825469,0.0585537293010909,0.281799322969409,0.678946732378866
"116","5UNgFK","ieu-b-18","multiple sclerosis || id:ieu-b-18","BORCS8 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.330128176844335,0.0911798446876103,0.000293890330881851,0.00789305460082686
"117","5yBIkN","ieu-b-18","multiple sclerosis || id:ieu-b-18","C3orf52 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.0067102207686018,0.0159774902602087,0.674500319894066,0.910091340718309
"118","66bul6","ieu-b-18","multiple sclerosis || id:ieu-b-18","CWC15 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.126218395402202,0.0690851621168878,0.0677001954978125,0.340918841613984
"119","66GRIM","ieu-b-18","multiple sclerosis || id:ieu-b-18","FUZ (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0396254394036688,0.0552188908822497,0.472999899713548,0.812091152019607
"120","68Ad3T","ieu-b-18","multiple sclerosis || id:ieu-b-18","KLRB1 (Brain Cerebellar Hemisphere)","Inverse variance weighted",2,0.0524539644887507,0.043631563966287,0.229285176757271,0.621715575437985
"121","68H8IU","ieu-b-18","multiple sclerosis || id:ieu-b-18","H3-3B (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0108657801053282,0.0845973697372679,0.897799899175132,0.967326742287534
"122","6ArJNF","ieu-b-18","multiple sclerosis || id:ieu-b-18","IFT140 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.0743573663318467,0.0645436486387062,0.249301444912926,0.638519323280163
"123","6bAc2C","ieu-b-18","multiple sclerosis || id:ieu-b-18","STMN3 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.130684829017759,0.0548836398206641,0.0172598351311191,0.13906495734216
"124","6BuUFB","ieu-b-18","multiple sclerosis || id:ieu-b-18","MTHFR (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0168462278028107,0.0338390328357543,0.6186009092273,0.886632229445126
"125","6dWKK6","ieu-b-18","multiple sclerosis || id:ieu-b-18","KLRC2 (Brain Cerebellar Hemisphere)","Inverse variance weighted",2,0.0179756809662073,0.020673419966661,0.384569944692781,0.760421252492078
"126","6EorCh","ieu-b-18","multiple sclerosis || id:ieu-b-18","SEZ6L2 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.164932173218262,0.0679275378496355,0.015179809777326,0.12778227931958
"127","6ItJYF","ieu-b-18","multiple sclerosis || id:ieu-b-18","PIN1 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0107126260691944,0.0944532107749266,0.909699742192017,0.967326742287534
"128","6k6rH9","ieu-b-18","multiple sclerosis || id:ieu-b-18","UBLCP1 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.089647994005636,0.130286524083335,0.491400265574749,0.825530688993119
"129","6KZjTP","ieu-b-18","multiple sclerosis || id:ieu-b-18","FAHD1 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.0018392891442506,0.0181090335134413,0.91909998238155,0.968920355258307
"130","6MRRTu","ieu-b-18","multiple sclerosis || id:ieu-b-18","MROH1 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.00998470647919452,0.0664723809382742,0.880600240453575,0.967326742287534
"131","6mzDKx","ieu-b-18","multiple sclerosis || id:ieu-b-18","ZNF266 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.00774279240565669,0.0164615224346453,0.638099975838569,0.895244742221276
"132","6N5DVr","ieu-b-18","multiple sclerosis || id:ieu-b-18","UIMC1 (Brain Cerebellar Hemisphere)","Wald ratio",1,0.0910659024342795,0.0596274186982351,0.126699160799775,0.464015108383592
"133","6Nr2KC","ieu-b-18","multiple sclerosis || id:ieu-b-18","HMBS (Brain Cerebellar Hemisphere)","Inverse variance weighted",2,-0.0608574497359748,0.0473240614151303,0.198452599054514,0.579934020034953
"134","6pwkpW","ieu-b-18","multiple sclerosis || id:ieu-b-18","NHLH2 (Brain Cerebellar Hemisphere)","Wald ratio",1,-0.0032408603609298,0.0619821230910588,0.958299997621863,0.982897921130679
