"","gene","outcome","method","nsnp","b","se","pval","fdr"
"572","C1orf52","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.396693238101312,0.0873851582594647,5.63623497709843e-06,0.000301941159487416
"576","MAPK3","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.352630895518721,0.0835193952432258,2.4198965233336e-05,0.00106207152674658
"579","CARM1","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.43330792222341,0.0822274077414017,1.36699864533079e-07,1.13916553777566e-05
"584","FBF1","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.107766880000559,0.0341041199889546,0.00157803107264561,0.0259406136285584
"600","SFI1","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.232338651398077,0.0614282802453351,0.000155401513468224,0.00448273596542954
"620","CTSA","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.241304285714286,0.0690128571428571,0.000471383226376853,0.00955506539953081
"630","IQCN","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.129386722349537,0.0362008698259691,0.000351390335876337,0.00737737682073323
"632","RMI2","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.109055041863524,0.0192658907990326,1.50911269951889e-08,1.88639087439861e-06
"654","CHAF1A","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.0793176441612817,0.024131467570598,0.00101297939867558,0.0185301109513826
"659","NTN5","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.139828402876459,0.0368963958144943,0.000150794256961939,0.00448273596542954
"682","PVR","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.264088328780812,0.0627225722897705,2.54897166419179e-05,0.00106207152674658
"690","IFITM3","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.816575855829849,0.144977396091612,1.77682140840137e-08,1.90373722328718e-06
"693","NADK","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.22086537450414,0.0657984879774293,0.00078880426813927,0.0147900800276113
"714","MXD3","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.131959227937995,0.0343205975876284,0.000120602150624016,0.00411143695309145
"716","CMC1","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.311928062700879,0.0903647585183287,0.000556700729378176,0.0109875143956219
"723","NEK10","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.399258684261595,0.103218998641568,0.000109698555020109,0.00391780553643245
"727","EMILIN3","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.1294759048218,0.0396284995542409,0.00108600738612308,0.0193929890379121
"729","WBP2","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.229303339301004,0.0780963649100958,0.0033230402155588,0.0488682384641001
"733","TAPBPL","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.106997991928417,0.0347573219948678,0.00208094226856167,0.0318511571718623
"735","CDK3","multiple sclerosis || id:ieu-b-18","Wald ratio",1,-0.135115187286104,0.0376932305257598,0.000337594062829752,0.00737737682073323
"739","IL6ST","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.477793985338664,0.111763672467672,1.91104401423113e-05,0.000895801881670843
"740","RNH1","multiple sclerosis || id:ieu-b-18","Wald ratio",1,0.322022399903872,0.109279513150055,0.00321104261194396,0.0481656391791593
